,url_num_hyphens_dom,url_path_len,url_domain_len,url_hostname_len,url_num_underscores,url_query_len,url_num_query_para,url_entropy,html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),Result_v1
224,1.0,0.0,21.0,21.0,0.0,0.0,0.0,4.280226254,6.0,0.0,0.0,1.0,2.0,352.0,1
225,0.0,1.0,34.0,34.0,0.0,0.0,0.0,4.140585394,27.0,0.0,0.0,1.0,1.0,7.0,-1
226,0.0,1.0,15.0,15.0,0.0,0.0,0.0,3.96900163,28.0,0.0,0.0,2.0,1.0,16.0,-1
227,0.0,19.0,13.0,13.0,0.0,48.0,2.0,5.19579117,0.0,0.0,0.0,1.0,1.0,8.0,-1
228,0.0,0.0,17.0,17.0,0.0,0.0,0.0,3.918295834,4.0,0.0,0.0,1.0,1.0,564.0,1
229,0.0,58.0,14.0,14.0,1.0,157.0,3.0,4.766926037,1.0,0.0,0.0,2.0,1.0,0.0,-1
230,0.0,7.0,17.0,17.0,0.0,0.0,0.0,3.889049536,8.0,0.0,0.0,1.0,1.0,390.0,1
231,0.0,19.0,13.0,13.0,0.0,0.0,0.0,3.814015604,42.0,0.0,0.0,2.0,2.0,0.0,1
232,0.0,23.0,12.0,12.0,0.0,0.0,0.0,4.653756708,3.0,0.0,0.0,1.0,0.0,1.0,1
233,0.0,51.0,23.0,23.0,3.0,132.0,2.0,5.41471888,2.0,0.0,1.0,1.0,1.0,9.0,-1
234,0.0,12.0,15.0,15.0,0.0,0.0,0.0,4.300153017,23.0,0.0,0.0,1.0,1.0,9.0,-1
235,1.0,10.0,21.0,21.0,0.0,0.0,0.0,4.284900937,2.0,0.0,0.0,1.0,1.0,92.0,-1
236,0.0,12.0,11.0,11.0,0.0,0.0,0.0,3.714409345,0.0,0.0,0.0,1.0,0.0,3.0,1
237,0.0,32.0,16.0,16.0,0.0,0.0,0.0,4.408163578,13.0,0.0,0.0,1.0,0.0,31.0,1
238,0.0,39.0,12.0,12.0,0.0,0.0,0.0,4.095687902,14.0,0.0,0.0,1.0,3.0,34.0,1
239,0.0,21.0,20.0,20.0,0.0,0.0,0.0,4.121653522,17.0,1.0,1.0,1.0,0.0,144.0,1
240,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.630412661,53.0,0.0,0.0,1.0,0.0,101.0,1
241,0.0,6.0,17.0,17.0,0.0,0.0,0.0,3.872905595,8.0,0.0,0.0,1.0,1.0,395.0,1
242,0.0,48.0,28.0,28.0,0.0,0.0,0.0,4.630064079,13.0,0.0,0.0,1.0,0.0,1.0,-1
244,3.0,1.0,44.0,44.0,0.0,0.0,0.0,4.320658834,1.0,0.0,0.0,1.0,0.0,0.0,-1
245,0.0,22.0,17.0,17.0,0.0,0.0,0.0,4.406516782,17.0,0.0,0.0,1.0,2.0,29.0,1
246,1.0,10.0,23.0,23.0,0.0,0.0,0.0,4.064392248,2.0,0.0,0.0,1.0,1.0,15.0,-1
247,2.0,1.0,40.0,40.0,0.0,0.0,0.0,4.175335864,2.0,0.0,0.0,1.0,1.0,15.0,-1
248,0.0,15.0,12.0,12.0,0.0,0.0,0.0,3.978864088,0.0,0.0,0.0,1.0,0.0,1.0,-1
250,1.0,15.0,30.0,30.0,0.0,0.0,0.0,4.166205361,31.0,0.0,0.0,1.0,1.0,57.0,1
251,0.0,0.0,14.0,14.0,0.0,0.0,0.0,4.011365042,11.0,0.0,0.0,1.0,0.0,147.0,1
252,0.0,38.0,32.0,32.0,0.0,0.0,0.0,4.610051028,5.0,0.0,0.0,1.0,1.0,0.0,-1
253,1.0,1.0,22.0,22.0,0.0,0.0,0.0,3.989898095,2.0,0.0,0.0,1.0,1.0,18.0,-1
254,0.0,24.0,14.0,14.0,1.0,0.0,0.0,4.116868586,1.0,0.0,0.0,1.0,0.0,13.0,1
255,0.0,0.0,18.0,18.0,0.0,0.0,0.0,4.13366069,22.0,0.0,0.0,1.0,1.0,73.0,1
256,0.0,17.0,17.0,17.0,0.0,0.0,0.0,4.347691161,9.0,0.0,0.0,1.0,1.0,4.0,-1
258,0.0,1.0,46.0,46.0,0.0,0.0,0.0,4.078896882,0.0,0.0,0.0,1.0,0.0,5.0,-1
259,0.0,10.0,23.0,23.0,0.0,0.0,0.0,4.070847431,2.0,0.0,0.0,1.0,1.0,16.0,-1
260,2.0,11.0,22.0,22.0,0.0,0.0,0.0,4.155498041,36.0,0.0,0.0,1.0,4.0,213.0,-1
262,0.0,49.0,13.0,13.0,1.0,0.0,0.0,4.645364403,0.0,0.0,0.0,1.0,0.0,3.0,1
263,1.0,11.0,25.0,25.0,0.0,0.0,0.0,4.21411372,36.0,0.0,0.0,1.0,4.0,213.0,-1
264,0.0,10.0,27.0,27.0,0.0,0.0,0.0,4.191830766,2.0,0.0,0.0,1.0,1.0,15.0,-1
265,0.0,0.0,16.0,16.0,0.0,0.0,0.0,3.653996739,16.0,0.0,0.0,1.0,1.0,161.0,1
266,0.0,2.0,101.0,101.0,0.0,0.0,0.0,4.664404146,1.0,0.0,0.0,1.0,2.0,9.0,-1
267,0.0,36.0,15.0,15.0,1.0,0.0,0.0,4.502750669,2.0,0.0,0.0,2.0,0.0,27.0,1
268,1.0,10.0,28.0,28.0,0.0,0.0,0.0,4.267595923,2.0,0.0,0.0,1.0,1.0,16.0,-1
269,1.0,1.0,22.0,22.0,0.0,0.0,0.0,4.098068512,2.0,0.0,0.0,1.0,1.0,15.0,-1
271,0.0,0.0,12.0,12.0,0.0,0.0,0.0,3.546439345,9.0,0.0,0.0,1.0,2.0,164.0,1
272,3.0,1.0,46.0,46.0,0.0,0.0,0.0,4.046761003,1.0,0.0,0.0,1.0,0.0,0.0,-1
273,0.0,41.0,24.0,24.0,0.0,0.0,0.0,4.453944602,46.0,0.0,0.0,1.0,3.0,618.0,1
274,0.0,17.0,12.0,12.0,0.0,0.0,0.0,3.905764585,6.0,0.0,0.0,1.0,1.0,8.0,-1
275,0.0,9.0,16.0,16.0,0.0,0.0,0.0,4.051108501,13.0,0.0,0.0,1.0,1.0,50.0,1
276,0.0,20.0,10.0,10.0,0.0,0.0,0.0,4.260279974,3.0,0.0,0.0,1.0,2.0,25.0,-1
278,0.0,22.0,17.0,17.0,0.0,0.0,0.0,4.493473304,17.0,0.0,0.0,1.0,2.0,29.0,1
279,0.0,0.0,15.0,15.0,0.0,0.0,0.0,3.788754914,3.0,0.0,0.0,1.0,1.0,30.0,1
280,0.0,24.0,12.0,12.0,0.0,0.0,0.0,4.257298596,5.0,0.0,0.0,1.0,1.0,7.0,-1
282,0.0,1.0,18.0,18.0,0.0,0.0,0.0,3.736006946,28.0,0.0,0.0,1.0,1.0,7.0,-1
283,0.0,1.0,15.0,15.0,0.0,0.0,0.0,3.675310869,11.0,0.0,0.0,1.0,3.0,15.0,-1
284,0.0,1.0,23.0,23.0,0.0,0.0,0.0,4.131300343,3.0,0.0,0.0,1.0,1.0,3.0,-1
285,3.0,10.0,33.0,33.0,0.0,0.0,0.0,4.189116705,2.0,0.0,0.0,1.0,1.0,16.0,-1
286,3.0,1.0,39.0,39.0,0.0,0.0,0.0,4.264460876,9.0,0.0,0.0,1.0,1.0,4.0,-1
287,0.0,22.0,10.0,10.0,0.0,0.0,0.0,3.782089642,17.0,0.0,0.0,1.0,2.0,98.0,1
288,0.0,30.0,21.0,21.0,0.0,0.0,0.0,4.25848272,8.0,1.0,1.0,1.0,1.0,64.0,1
289,0.0,202.0,15.0,15.0,10.0,0.0,0.0,4.132789268,8.0,0.0,0.0,2.0,0.0,5.0,1
291,2.0,1.0,23.0,23.0,0.0,0.0,0.0,4.051108501,2.0,0.0,0.0,1.0,1.0,16.0,-1
292,1.0,10.0,26.0,26.0,0.0,0.0,0.0,4.319909676,2.0,0.0,0.0,1.0,1.0,18.0,-1
293,0.0,10.0,20.0,20.0,0.0,0.0,0.0,3.892451853,7.0,0.0,0.0,1.0,1.0,41.0,1
294,1.0,13.0,34.0,34.0,0.0,41.0,1.0,4.97998125,1.0,0.0,0.0,1.0,1.0,26.0,-1
295,0.0,84.0,14.0,14.0,2.0,0.0,0.0,4.898246607,9.0,0.0,0.0,1.0,0.0,0.0,1
296,0.0,14.0,30.0,30.0,0.0,289.0,1.0,4.910084425,2.0,0.0,0.0,2.0,1.0,5.0,-1
297,0.0,0.0,15.0,15.0,0.0,0.0,0.0,3.697845823,4.0,0.0,0.0,1.0,1.0,564.0,1
298,0.0,10.0,24.0,24.0,0.0,0.0,0.0,4.192321821,2.0,0.0,0.0,1.0,1.0,15.0,-1
299,0.0,49.0,14.0,14.0,0.0,0.0,0.0,4.586236325,1.0,0.0,0.0,2.0,1.0,0.0,-1
300,0.0,17.0,14.0,14.0,0.0,0.0,0.0,3.935935796,0.0,0.0,0.0,1.0,1.0,0.0,-1
301,0.0,28.0,10.0,10.0,0.0,0.0,0.0,3.964540742,5.0,0.0,0.0,1.0,0.0,71.0,-1
302,0.0,18.0,9.0,9.0,0.0,0.0,0.0,4.032336283,3.0,0.0,0.0,1.0,1.0,14.0,1
303,1.0,866.0,14.0,14.0,0.0,0.0,0.0,4.586521145,0.0,0.0,0.0,1.0,0.0,1.0,1
304,0.0,58.0,14.0,14.0,0.0,0.0,0.0,4.784625451,1.0,0.0,0.0,2.0,1.0,0.0,-1
305,0.0,6.0,20.0,20.0,0.0,0.0,0.0,4.233639953,8.0,0.0,0.0,1.0,1.0,162.0,1
306,0.0,64.0,18.0,18.0,0.0,0.0,0.0,4.285615875,14.0,0.0,0.0,1.0,3.0,515.0,1
307,0.0,16.0,17.0,17.0,1.0,0.0,0.0,4.227567157,13.0,0.0,0.0,1.0,1.0,44.0,1
308,0.0,62.0,15.0,15.0,0.0,0.0,0.0,4.547109249,11.0,0.0,0.0,1.0,1.0,70.0,1
309,1.0,10.0,19.0,19.0,0.0,0.0,0.0,4.077715447,2.0,0.0,0.0,1.0,1.0,16.0,-1
311,1.0,1.0,15.0,15.0,0.0,0.0,0.0,4.110093478,3.0,0.0,0.0,1.0,1.0,9.0,-1
312,0.0,22.0,14.0,14.0,1.0,0.0,0.0,4.22836301,3.0,0.0,0.0,1.0,0.0,0.0,1
313,0.0,20.0,12.0,12.0,0.0,0.0,0.0,4.211702142,12.0,0.0,0.0,1.0,0.0,84.0,1
314,0.0,0.0,21.0,21.0,0.0,0.0,0.0,4.208966083,13.0,0.0,0.0,1.0,1.0,78.0,1
315,1.0,10.0,28.0,28.0,0.0,0.0,0.0,4.294663586,2.0,0.0,0.0,1.0,1.0,18.0,-1
316,0.0,0.0,18.0,18.0,0.0,0.0,0.0,3.81507241,2.0,0.0,0.0,1.0,0.0,4.0,1
317,0.0,36.0,17.0,17.0,0.0,0.0,0.0,4.318938306,0.0,0.0,0.0,1.0,1.0,2.0,-1
318,0.0,0.0,19.0,19.0,0.0,0.0,0.0,4.026986833,8.0,0.0,0.0,1.0,1.0,6.0,1
319,0.0,1.0,38.0,38.0,0.0,0.0,0.0,4.058690696,2.0,0.0,0.0,1.0,0.0,0.0,-1
320,0.0,0.0,21.0,21.0,0.0,0.0,0.0,4.164497779,22.0,0.0,0.0,1.0,1.0,73.0,1
321,0.0,14.0,15.0,15.0,1.0,0.0,0.0,4.162573265,5.0,0.0,0.0,1.0,2.0,34.0,1
322,0.0,1.0,44.0,44.0,0.0,0.0,0.0,4.326864296,1.0,0.0,0.0,1.0,0.0,0.0,-1
323,2.0,0.0,33.0,33.0,0.0,0.0,0.0,4.193942708,8.0,0.0,0.0,1.0,3.0,202.0,1
324,0.0,0.0,13.0,13.0,0.0,0.0,0.0,3.921928095,19.0,0.0,0.0,1.0,1.0,210.0,1
325,1.0,13.0,34.0,34.0,0.0,41.0,1.0,4.979348277,1.0,0.0,0.0,1.0,1.0,26.0,-1
326,0.0,12.0,17.0,17.0,0.0,0.0,0.0,4.155221529,1.0,0.0,0.0,1.0,0.0,0.0,1
327,2.0,1.0,38.0,38.0,0.0,0.0,0.0,4.294663586,2.0,0.0,0.0,1.0,1.0,15.0,-1
328,0.0,1.0,26.0,26.0,0.0,0.0,0.0,3.917626444,6.0,0.0,0.0,1.0,0.0,6.0,-1
329,0.0,15.0,15.0,15.0,0.0,0.0,0.0,3.980157597,9.0,0.0,0.0,1.0,1.0,71.0,1
330,2.0,11.0,28.0,28.0,0.0,0.0,0.0,4.691721467,10.0,0.0,0.0,1.0,0.0,777.0,1
331,0.0,86.0,11.0,11.0,3.0,59.0,1.0,5.094685318,2.0,0.0,0.0,1.0,1.0,7.0,-1
332,0.0,58.0,14.0,14.0,0.0,0.0,0.0,4.67327442,1.0,0.0,0.0,2.0,1.0,0.0,-1
333,2.0,0.0,18.0,18.0,0.0,0.0,0.0,4.05366069,36.0,0.0,0.0,2.0,1.0,200.0,1
335,0.0,64.0,16.0,16.0,0.0,0.0,0.0,4.673357438,0.0,0.0,0.0,1.0,1.0,0.0,-1
336,0.0,34.0,25.0,25.0,0.0,0.0,0.0,4.360524,8.0,1.0,1.0,1.0,1.0,78.0,1
337,2.0,10.0,22.0,22.0,0.0,0.0,0.0,4.387465039,2.0,0.0,0.0,1.0,1.0,18.0,-1
339,0.0,23.0,13.0,13.0,0.0,0.0,0.0,4.071873337,3.0,0.0,0.0,3.0,0.0,0.0,-1
341,0.0,20.0,17.0,17.0,1.0,0.0,0.0,4.207976707,16.0,0.0,0.0,1.0,0.0,0.0,1
342,0.0,7.0,17.0,17.0,0.0,0.0,0.0,3.824533407,8.0,0.0,0.0,1.0,1.0,385.0,1
343,0.0,4.0,17.0,17.0,0.0,0.0,0.0,3.69951385,8.0,0.0,0.0,1.0,1.0,387.0,1
344,0.0,9.0,19.0,19.0,0.0,0.0,0.0,4.207435517,21.0,0.0,0.0,1.0,1.0,59.0,1
345,2.0,10.0,22.0,22.0,0.0,0.0,0.0,4.296439345,2.0,0.0,0.0,1.0,2.0,39.0,-1
346,0.0,14.0,21.0,21.0,0.0,0.0,0.0,4.118275161,10.0,0.0,0.0,1.0,0.0,165.0,1
347,0.0,26.0,16.0,16.0,0.0,0.0,0.0,4.37197815,1.0,0.0,0.0,2.0,1.0,1.0,-1
348,0.0,46.0,19.0,19.0,0.0,70.0,6.0,4.929689108,0.0,0.0,0.0,1.0,1.0,0.0,-1
349,0.0,0.0,17.0,14.0,0.0,0.0,0.0,3.636842188,0.0,0.0,0.0,1.0,0.0,0.0,1
350,3.0,9.0,39.0,39.0,0.0,0.0,0.0,4.15418479,1.0,0.0,0.0,0.0,1.0,1.0,-1
352,0.0,111.0,11.0,11.0,3.0,0.0,0.0,4.831081517,0.0,0.0,0.0,1.0,0.0,3.0,1
353,0.0,20.0,15.0,15.0,0.0,0.0,0.0,4.189238256,1.0,0.0,0.0,1.0,7.0,14.0,-1
354,2.0,1.0,26.0,26.0,0.0,0.0,0.0,4.07967865,2.0,0.0,0.0,1.0,1.0,16.0,-1
355,2.0,17.0,29.0,29.0,0.0,0.0,0.0,4.322194163,2.0,0.0,0.0,1.0,1.0,16.0,-1
356,0.0,1.0,37.0,37.0,0.0,0.0,0.0,4.094211919,12.0,0.0,0.0,1.0,1.0,111.0,-1
357,0.0,42.0,14.0,14.0,0.0,0.0,0.0,4.115371591,10.0,0.0,0.0,1.0,2.0,8.0,-1
358,0.0,34.0,25.0,25.0,0.0,0.0,0.0,4.439116288,8.0,1.0,1.0,1.0,1.0,68.0,1
360,2.0,1.0,35.0,35.0,0.0,0.0,0.0,4.361742952,1.0,0.0,0.0,1.0,0.0,0.0,-1
361,0.0,9.0,15.0,15.0,0.0,0.0,0.0,3.756795811,5.0,0.0,0.0,1.0,1.0,199.0,1
362,0.0,0.0,18.0,18.0,0.0,0.0,0.0,4.16385619,14.0,0.0,0.0,1.0,1.0,114.0,1
363,0.0,4.0,22.0,22.0,0.0,0.0,0.0,4.331976695,7.0,0.0,0.0,2.0,2.0,6.0,-1
364,1.0,10.0,20.0,20.0,0.0,0.0,0.0,4.240962711,2.0,0.0,0.0,1.0,1.0,16.0,-1
366,3.0,1.0,32.0,32.0,0.0,0.0,0.0,3.85869497,1.0,0.0,0.0,1.0,0.0,0.0,-1
367,0.0,18.0,14.0,14.0,0.0,0.0,0.0,4.150410873,10.0,0.0,0.0,1.0,1.0,5.0,1
368,0.0,20.0,13.0,13.0,0.0,0.0,0.0,4.146439345,8.0,0.0,0.0,1.0,0.0,73.0,1
369,1.0,278.0,19.0,19.0,4.0,0.0,0.0,4.781615624,0.0,0.0,0.0,1.0,0.0,0.0,1
370,0.0,15.0,13.0,13.0,0.0,0.0,0.0,4.05757516,10.0,0.0,0.0,1.0,2.0,52.0,1
371,1.0,1.0,20.0,20.0,0.0,0.0,0.0,3.9677201,2.0,0.0,0.0,1.0,1.0,19.0,-1
372,0.0,22.0,11.0,11.0,0.0,28.0,1.0,4.319510915,1.0,0.0,0.0,1.0,0.0,2.0,-1
373,0.0,30.0,14.0,14.0,0.0,0.0,0.0,4.106327161,5.0,0.0,0.0,1.0,0.0,71.0,-1
374,0.0,17.0,15.0,15.0,0.0,0.0,0.0,3.916579706,0.0,0.0,0.0,1.0,0.0,0.0,1
375,1.0,10.0,22.0,22.0,0.0,0.0,0.0,4.162980744,2.0,0.0,0.0,1.0,1.0,18.0,-1
376,2.0,0.0,22.0,22.0,0.0,0.0,0.0,3.948394346,4.0,0.0,0.0,1.0,3.0,15.0,1
377,0.0,0.0,23.0,23.0,0.0,0.0,0.0,3.664707006,26.0,0.0,0.0,1.0,57.0,446.0,1
378,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.535174566,7.0,0.0,0.0,1.0,0.0,0.0,1
379,0.0,10.0,13.0,13.0,0.0,0.0,0.0,3.694739663,3.0,0.0,0.0,1.0,0.0,0.0,1
380,0.0,10.0,25.0,25.0,0.0,0.0,0.0,4.41566147,2.0,0.0,0.0,1.0,1.0,15.0,-1
381,4.0,10.0,61.0,61.0,2.0,47.0,1.0,4.837750282,12.0,0.0,0.0,1.0,2.0,49.0,-1
382,0.0,10.0,17.0,17.0,0.0,0.0,0.0,4.231009445,11.0,0.0,0.0,1.0,2.0,103.0,1
383,0.0,25.0,12.0,12.0,0.0,0.0,0.0,3.831051153,3.0,0.0,0.0,1.0,0.0,24.0,1
384,0.0,103.0,13.0,13.0,5.0,0.0,0.0,4.597040162,17.0,0.0,0.0,1.0,0.0,56.0,1
385,0.0,10.0,47.0,47.0,0.0,0.0,0.0,4.07208849,4.0,0.0,0.0,1.0,2.0,23.0,-1
386,0.0,1.0,33.0,33.0,0.0,0.0,0.0,4.076348956,0.0,0.0,0.0,1.0,0.0,0.0,-1
387,0.0,0.0,30.0,30.0,0.0,0.0,0.0,4.060012149,13.0,0.0,0.0,1.0,0.0,21.0,1
388,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.403989446,37.0,0.0,0.0,1.0,5.0,158.0,1
389,0.0,17.0,17.0,17.0,0.0,0.0,0.0,4.405855663,9.0,0.0,0.0,1.0,1.0,4.0,-1
390,0.0,55.0,11.0,11.0,1.0,0.0,0.0,4.773958169,2.0,0.0,0.0,1.0,0.0,1.0,1
391,1.0,13.0,34.0,34.0,0.0,41.0,1.0,4.929679986,1.0,0.0,0.0,1.0,1.0,26.0,-1
392,0.0,9.0,15.0,15.0,0.0,0.0,0.0,3.704871925,1.0,0.0,0.0,1.0,0.0,1.0,-1
393,0.0,1.0,39.0,39.0,0.0,0.0,0.0,4.094393309,1.0,0.0,0.0,1.0,0.0,0.0,-1
394,1.0,1.0,22.0,22.0,0.0,0.0,0.0,3.964735179,21.0,0.0,0.0,1.0,2.0,184.0,-1
395,0.0,6.0,17.0,17.0,0.0,0.0,0.0,3.806238929,8.0,0.0,0.0,1.0,1.0,392.0,1
396,0.0,17.0,17.0,17.0,0.0,0.0,0.0,4.463280518,9.0,0.0,0.0,1.0,1.0,4.0,-1
397,0.0,15.0,10.0,10.0,0.0,0.0,0.0,4.003044787,0.0,0.0,0.0,1.0,0.0,0.0,-1
398,0.0,0.0,18.0,18.0,0.0,0.0,0.0,3.81366069,6.0,0.0,0.0,1.0,0.0,37.0,1
399,0.0,0.0,24.0,24.0,0.0,0.0,0.0,3.628928032,7.0,0.0,0.0,1.0,3.0,107.0,1
401,0.0,21.0,16.0,16.0,0.0,0.0,0.0,4.308768199,8.0,0.0,0.0,1.0,2.0,65.0,1
402,1.0,13.0,34.0,34.0,0.0,41.0,1.0,4.864561298,1.0,0.0,0.0,1.0,1.0,26.0,-1
404,0.0,0.0,17.0,17.0,0.0,0.0,0.0,3.886842188,21.0,0.0,0.0,1.0,2.0,69.0,1
405,2.0,1.0,25.0,25.0,0.0,0.0,0.0,4.187889195,2.0,0.0,0.0,1.0,1.0,15.0,-1
406,0.0,23.0,27.0,27.0,0.0,0.0,0.0,4.396015693,8.0,0.0,0.0,1.0,1.0,6.0,-1
407,0.0,33.0,13.0,13.0,0.0,0.0,0.0,4.590186521,0.0,0.0,0.0,1.0,0.0,3.0,1
408,0.0,91.0,11.0,11.0,3.0,0.0,0.0,4.723762079,2.0,0.0,0.0,1.0,0.0,5.0,1
409,0.0,1.0,25.0,25.0,0.0,0.0,0.0,4.210764574,3.0,0.0,0.0,1.0,1.0,0.0,-1
410,0.0,25.0,21.0,21.0,0.0,0.0,0.0,4.102656955,1.0,0.0,0.0,2.0,1.0,3.0,-1
411,1.0,17.0,19.0,19.0,0.0,0.0,0.0,4.379298475,2.0,0.0,0.0,1.0,1.0,18.0,-1
413,1.0,0.0,27.0,27.0,0.0,0.0,0.0,4.278351812,9.0,0.0,0.0,1.0,2.0,122.0,1
414,0.0,24.0,10.0,10.0,0.0,0.0,0.0,4.287447054,0.0,0.0,0.0,1.0,1.0,1.0,-1
415,0.0,15.0,20.0,20.0,0.0,0.0,0.0,4.177566232,19.0,0.0,0.0,1.0,1.0,14.0,1
416,0.0,10.0,14.0,14.0,0.0,0.0,0.0,3.897587036,3.0,0.0,0.0,1.0,0.0,0.0,1
417,0.0,33.0,22.0,22.0,2.0,0.0,0.0,4.529354829,2.0,0.0,0.0,1.0,0.0,0.0,1
418,0.0,0.0,16.0,16.0,0.0,0.0,0.0,3.914866304,7.0,0.0,0.0,1.0,0.0,0.0,1
419,0.0,0.0,15.0,15.0,0.0,0.0,0.0,3.538310596,1.0,0.0,0.0,1.0,0.0,0.0,1
420,0.0,0.0,27.0,27.0,0.0,0.0,0.0,3.797042165,13.0,0.0,0.0,1.0,1.0,1315.0,1
421,0.0,12.0,20.0,20.0,0.0,0.0,0.0,4.182336834,2.0,0.0,0.0,1.0,0.0,0.0,1
422,0.0,58.0,14.0,14.0,1.0,165.0,3.0,4.746866747,1.0,0.0,0.0,2.0,1.0,0.0,-1
423,0.0,48.0,9.0,9.0,2.0,0.0,0.0,4.682753711,2.0,0.0,0.0,1.0,0.0,5.0,1
424,0.0,32.0,23.0,23.0,0.0,0.0,0.0,4.49082444,8.0,1.0,1.0,1.0,1.0,82.0,1
425,2.0,1.0,44.0,44.0,0.0,0.0,0.0,4.386234018,15.0,0.0,0.0,1.0,1.0,2.0,-1
426,0.0,21.0,20.0,20.0,1.0,0.0,0.0,4.631328386,33.0,0.0,0.0,1.0,2.0,67.0,1
427,0.0,35.0,15.0,15.0,0.0,0.0,0.0,4.495366664,1.0,0.0,0.0,1.0,0.0,0.0,1
428,0.0,14.0,16.0,16.0,0.0,0.0,0.0,4.445543568,22.0,0.0,0.0,1.0,1.0,13.0,1
429,1.0,19.0,14.0,14.0,0.0,44.0,2.0,5.326577995,0.0,0.0,0.0,1.0,1.0,8.0,-1
430,0.0,96.0,15.0,15.0,4.0,0.0,0.0,4.956047577,3.0,0.0,0.0,1.0,0.0,10.0,1
431,2.0,47.0,21.0,21.0,0.0,35.0,1.0,4.749855313,17.0,0.0,0.0,1.0,1.0,6.0,-1
432,1.0,1.0,20.0,20.0,0.0,0.0,0.0,4.083616975,2.0,0.0,0.0,1.0,1.0,31.0,-1
433,0.0,14.0,12.0,12.0,0.0,0.0,0.0,4.127283134,17.0,0.0,0.0,1.0,2.0,92.0,1
434,0.0,1.0,47.0,47.0,0.0,0.0,0.0,4.243116824,2.0,0.0,0.0,1.0,0.0,0.0,-1
435,0.0,9.0,19.0,19.0,0.0,0.0,0.0,4.128724445,0.0,0.0,0.0,1.0,0.0,1.0,1
436,0.0,23.0,17.0,17.0,0.0,0.0,0.0,4.315464789,17.0,0.0,0.0,1.0,2.0,29.0,1
437,0.0,54.0,32.0,32.0,0.0,20.0,1.0,5.093609918,5.0,0.0,0.0,1.0,1.0,2.0,-1
438,0.0,33.0,33.0,33.0,0.0,0.0,0.0,3.999583854,3.0,0.0,0.0,1.0,1.0,0.0,-1
439,1.0,10.0,26.0,26.0,0.0,0.0,0.0,4.287866277,2.0,0.0,0.0,1.0,1.0,16.0,-1
440,0.0,226.0,7.0,7.0,3.0,0.0,0.0,4.483338166,3.0,0.0,0.0,1.0,0.0,0.0,1
441,0.0,1.0,12.0,12.0,0.0,0.0,0.0,3.522571589,7.0,0.0,0.0,1.0,2.0,4.0,-1
442,0.0,10.0,12.0,12.0,0.0,0.0,0.0,4.073329702,3.0,0.0,0.0,1.0,0.0,0.0,1
443,0.0,1.0,21.0,21.0,0.0,53.0,1.0,4.909199035,78.0,0.0,0.0,1.0,1.0,52.0,-1
444,0.0,10.0,25.0,25.0,0.0,0.0,0.0,4.171264744,2.0,0.0,0.0,1.0,1.0,15.0,-1
446,1.0,0.0,26.0,26.0,0.0,0.0,0.0,4.066677074,4.0,0.0,0.0,1.0,1.0,42.0,1
447,1.0,1.0,16.0,16.0,0.0,0.0,0.0,3.688721876,11.0,0.0,0.0,1.0,19.0,47.0,-1
448,0.0,7.0,13.0,13.0,0.0,0.0,0.0,4.032303243,14.0,0.0,0.0,2.0,0.0,7.0,1
449,0.0,29.0,21.0,21.0,0.0,0.0,0.0,4.108667647,1.0,0.0,0.0,2.0,1.0,3.0,-1
450,2.0,1.0,34.0,34.0,0.0,0.0,0.0,4.204834018,1.0,0.0,0.0,1.0,0.0,0.0,-1
451,1.0,1.0,20.0,20.0,0.0,0.0,0.0,3.79790269,11.0,0.0,0.0,1.0,19.0,47.0,-1
452,0.0,58.0,14.0,14.0,0.0,0.0,0.0,4.705618174,1.0,0.0,0.0,2.0,1.0,0.0,-1
453,0.0,0.0,17.0,14.0,0.0,0.0,0.0,3.855388542,0.0,0.0,0.0,1.0,0.0,1.0,1
454,0.0,21.0,22.0,22.0,0.0,0.0,0.0,3.919596202,35.0,1.0,1.0,1.0,2.0,55.0,-1
455,3.0,1.0,45.0,45.0,0.0,0.0,0.0,4.108705039,2.0,0.0,0.0,1.0,1.0,16.0,-1
456,0.0,11.0,17.0,14.0,0.0,0.0,0.0,4.05757516,1.0,0.0,0.0,1.0,0.0,0.0,1
457,0.0,1.0,20.0,20.0,0.0,0.0,0.0,3.743982154,7.0,0.0,0.0,1.0,1.0,2.0,-1
458,0.0,7.0,21.0,21.0,0.0,0.0,0.0,3.993132558,29.0,0.0,0.0,1.0,0.0,47.0,1
459,0.0,72.0,23.0,23.0,0.0,0.0,0.0,4.654894004,8.0,0.0,0.0,1.0,0.0,14.0,1
460,0.0,1.0,19.0,19.0,0.0,0.0,0.0,3.884155095,8.0,0.0,0.0,1.0,2.0,5.0,-1
461,0.0,20.0,27.0,27.0,0.0,0.0,0.0,4.156194659,8.0,0.0,0.0,1.0,1.0,10.0,-1
462,0.0,6.0,20.0,20.0,0.0,0.0,0.0,3.907734271,7.0,0.0,0.0,1.0,1.0,2.0,-1
463,0.0,7.0,26.0,26.0,0.0,0.0,0.0,3.889822782,0.0,0.0,0.0,1.0,1.0,7.0,-1
